200000
2 8949
2 106047
1 198753 149414
1 141695 61364
1 101823 189324
1 81864 104537
1 42493 2499
1 22827 101009
1 93484 4072
1 196047 28849
1 63395 129303
1 40891 19287
1 96134 174357
1 50567 61242
1 26073 106239
1 7811 171958
1 90053 118707
1 126630 99671
1 93161 113469
1 44537 179302
1 421 122948
1 27076 130930
1 111843 92661
1 105977 26593
1 90726 1520
1 140576 44407
1 36695 193330
1 197699 82214
1 145870 34115
1 176347 20374
1 99294 25697
1 24570 19958
1 28963 187628
1 75833 152515
1 73744 65555
1 99109 181656
1 150004 184831
1 4517 7543
1 11020 43710
1 113455 3159
1 14415 177585
1 127788 171246
1 51957 25850
1 54504 54912
1 166538 58144
1 46463 83497
1 135730 114693
1 104836 35303
1 176956 129099
1 180339 35499
1 190699 94274
1 122585 60001
1 105859 99284
1 80322 19966
1 33873 129972
1 168931 130314
1 112510 162564
1 129929 136877
1 84757 56389
1 112962 189438
1 8274 52165
1 32458 75402
1 177453 89732
1 57209 182306
1 131815 3239
1 111786 117672
1 74517 191200
1 107119 119322
1 195306 186269
1 14771 15135
1 111690 111472
1 39343 21074
1 36620 47743
1 166033 180749
1 90702 28909
1 140649 11256
1 37823 110472
1 64278 82066
1 124585 121972
1 187313 121598
1 14333 158424
1 176248 95377
1 195556 2887
1 18365 179931
1 134211 112369
1 70416 97715
1 42894 196555
1 37034 3144
1 74384 27643
1 45659 17830
1 184313 152073
1 159990 10757
1 127081 79170
1 99898 30360
1 86780 24751
1 47236 25108
1 77910 111861
1 32308 170687
1 172976 70158
1 89757 3323
1 154276 187752
1 52657 45138
1 112629 74203
1 114219 170564
1 25698 11281
1 71935 911
1 136045 126192
1 17023 15934
1 108711 111564
1 169743 110773
1 75518 75403
1 174987 14843
1 25289 104920
1 52214 111817
1 121042 185356
1 116390 105618
1 10789 67354
1 47214 67091
1 111384 110202
1 139852 198173
1 75036 127063
1 96469 99616
1 156867 157052
1 5085 51450
1 105169 160316
1 137771 129600
1 134984 172962
1 101532 46924
1 157614 8984
1 34966 102216
1 125282 1499
1 197360 109689
1 157663 21279
1 7647 37711
1 182095 196350
1 1252 58604
1 195156 176999
1 160949 118962
1 68818 53188
1 65897 88722
1 55617 106604
1 179495 9426
1 154545 82250
1 141008 26207
1 111007 6093
1 106668 126739
1 196855 53394
1 172051 46088
1 46570 65615
1 101533 151837
1 69041 53377
1 193099 43464
1 49506 81943
1 122551 33821
1 101363 16352
1 55161 32286
1 35085 117683
1 123739 126403
1 104530 174749
1 83904 8843
1 13489 126160
1 44304 40579
1 5162 61641
1 189031 56022
1 117405 166018
1 154750 141654
1 58839 67738
1 7577 184458
1 180319 59137
1 50355 36536
1 11134 185320
1 30567 62005
1 72141 55080
1 69536 183210
1 33219 24114
1 172994 185961
1 124927 165751
1 17178 78512
1 118354 144408
1 19332 91132
1 92048 183184
1 120027 84306
1 110681 73056
1 28646 130058
1 171747 70524
1 140545 151836
1 128586 130740
1 183753 193071
1 199642 87013
1 5708 6688
1 95387 44961
1 122928 193424
1 136094 39259
1 85282 50673
1 145352 90583
1 109506 35153
1 93661 199442
1 23693 181096
1 152974 194221
1 58506 223
1 102085 90528
1 166137 174497
1 26543 117340
1 189305 99557
1 141963 163329
1 91640 190588
1 83123 18049
1 96097 127129
1 94185 23764
1 86016 31391
1 124835 104222
1 20921 40366
1 157913 104030
1 35050 96048
1 35598 103960
1 79966 188705
1 151581 183364
1 149427 116702
1 136455 191800
1 33485 177903
1 114361 3732
1 14013 37719
1 113186 71980
1 26860 89819
1 140790 39291
1 152845 157457
1 32060 56070
1 19137 145259
1 83231 84621
1 120908 18627
1 85042 52089
1 129400 2025
1 139973 97538
1 176392 34667
1 125479 49185
1 149599 180581
1 84092 194870
1 12145 98185
1 95745 166969
1 41003 6255
1 21853 195878
1 126879 12768
1 196715 130405
1 167347 149535
1 156677 54520
1 109705 44985
1 195282 159400
1 174641 176463
1 137746 164593
1 141902 7649
1 188010 37485
1 86214 34845
1 64875 171391
1 93870 152809
1 156904 182976
1 187445 15596
1 12407 77615
1 172431 61411
1 33479 177876
1 104485 127779
1 90851 126709
1 190139 90153
1 139525 190141
1 137121 37930
1 112415 79657
1 48798 163928
1 162661 107061
1 120538 178546
1 85407 131399
1 170059 36303
1 125038 10842
1 156130 87532
1 58972 51500
1 57270 48755
1 59816 71532
1 157424 88014
1 84114 92574
1 185337 104428
1 43236 49168
1 174881 64851
1 10754 83651
1 35345 82023
1 18931 126034
1 93939 111674
1 132975 62502
1 148704 154004
1 144363 121309
1 166154 167492
1 101987 103415
1 172074 9384
1 193384 190019
1 93485 75705
1 192938 79242
1 124891 23514
1 81542 177402
1 118343 105826
1 67859 58261
1 183165 142503
1 45290 105178
1 198057 105421
1 93428 153332
1 14020 154832
1 141816 86626
1 187205 133774
1 172261 159271
1 126661 197721
1 110044 66419
1 70834 152891
1 75394 162448
1 91256 156682
1 89796 128849
1 30637 84206
1 106091 168504
1 190844 156527
1 193698 66471
1 163604 49796
1 26374 98249
1 113873 144858
1 163117 27777
1 168043 186274
1 43001 104275
1 177822 57566
1 103775 128466
1 4889 127917
1 125043 161610
1 151402 132180
1 139894 20398
1 144554 113423
1 153634 49668
1 33829 105816
1 112565 120975
1 115660 27639
1 133500 2622
1 98718 90187
1 51489 182227
1 81108 77783
1 118136 141525
1 81228 108496
1 190727 3834
1 58105 179494
1 198484 128975
1 14600 33361
1 147699 102890
1 55573 31774
1 162575 71634
1 53520 130682
1 141560 74476
1 68073 158717
1 88046 70761
1 22787 185594
1 174125 66478
1 30360 117254
1 11130 53188
1 149417 43207
1 15020 58433
1 38377 171327
1 198078 165431
1 87914 120025
1 154899 84315
1 3272 30131
1 11851 112888
1 82388 154604
1 128517 17301
1 2948 172655
1 182709 94179
1 7192 113024
1 199913 167980
1 145680 103239
1 33430 190072
1 90188 153051
1 14375 58561
1 117443 120016
1 162376 38490
1 189032 40515
1 72624 150747
1 32986 53029
1 98349 100496
1 48395 93126
1 134516 39842
1 45747 52196
1 39465 121797
1 5686 165685
1 4716 116387
1 69842 145137
1 177444 110665
1 48781 160354
1 153424 180945
1 14622 97712
1 28171 13712
1 157595 153192
1 129759 31168
1 58147 91725
1 43470 115568
1 93836 29410
1 121885 41899
1 198991 194869
1 166753 118885
1 53939 179184
1 68750 199469
1 106743 153564
1 54077 21135
1 186820 194615
1 146174 187145
1 81810 82488
1 43679 44081
1 7385 101471
1 121147 189220
1 169787 110914
1 68997 11954
1 123631 78421
1 158359 152007
1 188209 181818
1 137142 73053
1 67176 2185
1 65576 101473
1 97880 105121
1 3257 129122
1 155593 30704
1 67530 18433
1 66103 147135
1 93467 40277
1 175291 41281
1 143322 109662
1 2106 70109
1 26027 21548
1 107340 124410
1 46714 160080
1 101871 166986
1 134719 188740
1 134573 14362
1 93138 141526
1 80523 170200
1 78895 95387
1 26484 12325
1 177035 132497
1 167845 161886
1 101527 199700
1 37850 62566
1 3092 42566
1 64120 133429
1 119832 180088
1 144827 188390
1 158815 82718
1 107619 180798
1 125013 136690
1 54683 188600
1 137571 8038
1 110058 119000
1 148216 4240
1 138845 65072
1 75482 158801
1 64564 11756
1 180141 53575
1 26188 162277
1 137858 181939
1 44557 124964
1 28451 127021
1 148629 71988
1 189854 7239
1 5220 95021
1 1424 78718
1 94408 131326
1 57524 52840
1 146444 145978
1 180076 158618
1 44892 189286
1 66190 172441
1 96124 76354
1 91250 68
1 72491 89814
1 119163 186943
1 101585 115263
1 39909 37603
1 189552 139002
1 125518 46628
1 31049 112751
1 107527 11906
1 128334 171393
1 163676 28788
1 116360 130709
1 150114 54290
1 181258 194849
1 53568 8257
1 8917 199032
1 193729 25636
1 186445 94866
1 190297 31489
1 23260 107616
1 195061 166514
1 12901 184848
1 88136 93069
1 179052 91934
1 61587 158613
1 175363 82908
1 54068 133282
1 35128 46850
1 85554 26318
1 131581 30905
1 144200 184930
1 180824 73637
1 23024 22144
1 41228 43121
1 40241 176401
1 80071 24479
1 153004 175858
1 98061 186511
1 6307 146458
1 30372 848
1 67339 106895
1 57473 5541
1 96787 163786
1 15667 35161
1 156149 31144
1 198735 122758
1 164029 145298
1 189659 103841
1 85207 125550
1 50942 132490
1 121117 151047
1 30376 51539
1 163297 86971
1 140094 70543
1 162808 42276
1 156105 58909
1 24136 39688
1 188639 114292
1 91410 116164
1 1681 44785
1 66179 171702
1 10006 64543
1 158839 10282
1 175032 9542
1 115727 150920
1 144189 47734
1 16565 50364
1 76184 163413
1 164141 12837
1 36945 90343
1 102622 123265
1 183027 52702
1 115809 111704
1 47349 183139
1 51465 190120
1 102634 36963
1 53875 76434
1 79596 192988
1 131792 179843
1 62661 129065
1 169968 166181
1 137376 24653
1 23505 23942
1 124400 45501
1 136296 32840
1 24351 30000
1 11118 21003
1 194618 42283
1 154287 138200
1 186842 132551
1 183247 47631
1 124566 186054
1 191134 55762
1 110695 129238
1 78045 180403
1 186588 163749
1 29585 146908
1 4543 112422
1 69960 96574
1 174342 87329
1 34025 59452
1 109503 72961
1 179008 44632
1 78582 63131
1 127625 197406
1 197736 95098
1 26685 108175
1 167405 4083
1 29019 8848
1 47457 101221
1 130745 21332
1 177811 188432
1 101643 136775
1 148274 116569
1 4082 175036
1 131956 82204
1 142856 195098
1 28296 127923
1 31211 187074
1 35839 26246
1 185608 164291
1 144310 197780
1 171370 157249
1 175175 91905
1 143555 178339
1 127473 167328
1 41146 159741
1 176964 82818
1 170229 81853
1 105105 186431
1 41704 130137
1 155025 23876
1 5470 73400
1 163668 164702
1 88840 18528
1 45933 109254
1 57732 177695
1 196444 45101
1 28975 136126
1 49852 165257
1 73261 110627
1 179182 198496
1 135096 197509
1 117510 41364
1 151848 80022
1 9460 145968
1 111426 185259
1 103861 180850
1 19395 64111
1 110778 121113
1 3374 171913
1 43480 49584
1 94740 22475
1 188722 41500
1 186339 84764
1 181093 124322
1 127090 116200
1 72178 48444
1 39436 32262
1 175536 153758
1 196667 156970
1 163955 95555
1 49303 33292
1 124343 110333
1 146318 51480
1 128786 103996
1 67830 104663
1 114393 24095
1 97233 189469
1 192592 174329
1 44575 93557
1 150552 101157
1 115498 90186
1 123796 85069
1 18574 53015
1 45084 5367
1 107719 32145
1 107558 131985
1 13376 160979
1 32113 10174
1 102296 88585
1 41780 152737
1 44343 195553
1 101958 136681
1 18258 32751
1 113423 114205
1 195579 132640
1 175726 42346
1 54572 4065
1 108652 169962
1 49365 38160
1 32609 93047
1 109348 18723
1 67173 119025
1 65236 159511
1 58170 21260
1 61049 9052
1 188472 186845
1 175754 137343
1 199993 160166
1 36336 7448
1 168453 122784
1 78734 31028
1 177152 59848
1 22929 103685
1 112786 149356
1 49914 156745
1 134295 28216
1 93737 187192
1 43657 197564
1 171564 182258
1 68458 156864
1 42888 187688
1 194550 190027
1 80903 53513
1 32840 53103
1 97602 185071
1 166795 40729
1 31280 69643
1 60708 150168
1 33136 89230
1 124958 13227
1 133588 176986
1 136982 122575
1 130478 88488
1 28456 188617
1 137567 6459
1 57305 81329
1 150237 65668
1 143942 148608
1 94213 183383
1 197069 122716
1 84641 116878
1 53306 99489
1 156155 91068
1 30132 98161
1 47522 49493
1 172712 24830
1 53052 116443
1 79862 109335
1 75021 151948
1 55067 118577
1 31878 102026
1 28063 148280
1 60945 50186
1 48128 122263
1 194652 179969
1 90014 131012
1 9509 169996
1 58280 83791
1 47236 165343
1 113287 73388
1 52030 40496
1 83529 70718
1 91657 60900
1 188368 41958
1 150555 127034
1 145979 88716
1 162553 135286
1 16277 6829
1 50236 155409
1 91132 157606
1 112485 47711
1 49749 87296
1 76325 189697
1 27119 38204
1 120102 163596
1 162868 43552
1 114333 9528
1 183191 16194
1 160532 6541
1 71482 140308
1 11379 147019
1 186078 54641
1 49359 105753
1 154641 55399
1 44213 94641
1 45523 91525
1 55416 132809
1 152969 195751
1 181689 6597
1 119461 117951
1 567 168091
1 45013 10982
1 168215 111366
1 122219 71779
1 110325 172335
1 79501 133626
1 102379 114136
1 184222 85369
1 186400 13258
1 129260 52223
1 150933 188802
1 58971 173582
1 12524 3544
1 151186 196050
1 103738 169456
1 11236 21617
1 95887 85924
1 122497 86229
1 21955 79344
1 81694 46200
1 159043 90400
1 191585 41456
1 142555 193591
1 184658 143867
1 174790 185954
1 2302 149644
1 138164 91548
1 185198 198166
1 75546 140258
1 96904 99288
1 27520 177370
1 161219 810
1 76871 17279
1 19472 17542
1 49082 142288
1 170886 135386
1 191062 88249
1 14415 40589
1 94812 120002
1 193490 13968
1 38486 87031
1 59744 189415
1 68456 34711
1 125730 73143
1 119194 17217
1 179970 105618
1 4002 98779
1 155353 108609
1 64375 192964
1 83802 89873
1 112403 81021
1 46205 7585
1 128008 83
1 139565 105514
1 75462 22544
1 194485 44559
1 155883 84770
1 118184 87783
1 75468 141195
1 48913 5961
1 76355 91531
1 178906 59736
1 165433 74187
1 159488 159567
1 88118 119371
1 141303 22221
1 179495 119758
1 158041 189348
1 133934 157892
1 48469 10526
1 159856 47928
1 114901 74193
1 187099 197371
1 194352 102757
1 28022 92177
1 83473 2468
1 113709 13978
1 187944 21889
1 2141 112322
1 133007 164587
1 52957 191085
1 142719 186515
1 195661 117917
1 140916 105083
1 186147 115174
1 50013 39554
1 17331 79252
1 183881 26094
1 69886 104091
1 146511 153721
1 174335 169791
1 100860 190750
1 23025 157444
1 52994 95654
1 34213 42585
1 168286 194606
1 55555 137536
1 156426 137530
1 37534 190209
1 171557 48128
1 121149 179920
1 127903 98606
1 94438 150395
1 1321 21949
1 198253 104536
1 186908 170682
1 61694 67118
1 76073 149714
1 138407 143715
1 172225 66334
1 174889 190246
1 10117 17199
1 64385 96094
1 73008 81115
1 131953 69522
1 172163 58504
1 50004 185177
1 119154 143737
1 113698 64389
1 153997 181783
1 120512 192652
1 67249 196417
1 197772 14647
1 63408 178774
1 165990 5198
1 39741 123330
1 146115 40642
1 169052 28551
1 164014 156637
1 172362 119822
1 56607 168936
1 196200 26286
1 184769 134299
1 146414 196923
1 63358 16650
1 8653 5587
1 62606 2509
1 132197 112805
1 108736 135728
1 165225 119555
1 102151 36508
1 134030 118249
1 63112 37062
1 123 87693
1 168931 123095
1 172782 47466
1 93248 28699
1 12459 143880
1 44892 72173
1 179115 194765
1 118355 163938
1 146305 170890
1 181424 82165
1 107280 6591
1 100787 188403
1 64939 170096
1 119970 132839
1 6797 21036
1 109650 186569
1 121979 193690
1 86519 26466
1 139061 81543
1 182763 193923
1 87908 103150
1 140476 159911
1 30336 150087
1 91833 151845
1 66562 174803
1 138109 103642
1 176842 100390
1 25340 154198
1 123408 27253
1 68942 185222
1 71184 95906
1 186745 144482
1 4082 150342
1 134468 118872
1 39224 149310
1 8953 74168
1 120811 110649
1 81466 82913
1 80775 107840
1 78855 58155
1 170342 58055
1 125390 199638
1 144363 147315
1 75380 175859
1 111344 95532
1 59171 177745
1 168305 17316
1 121557 153451
1 17721 168424
1 17311 152336
1 59149 165991
1 40897 138322
1 9112 16321
1 125869 182579
1 47704 145809
1 98774 121036
1 139270 173821
1 43194 179456
1 7179 145853
1 195699 7457
1 14945 106539
1 160954 20832
1 196038 94538
1 47677 22907
1 90473 99801
1 137634 119522
1 86670 15769
1 93468 14057
1 92356 153693
1 133486 61109
1 116745 33682
1 60989 195169
1 45307 7950
1 170138 63152
1 133122 170909
1 13904 94903
1 91772 38666
1 52907 94283
1 180073 158955
1 23305 51113
1 190424 9456
1 76901 187173
1 49362 125677
1 132961 149782
1 107653 155173
1 86484 146815
1 123763 104474
1 147093 171904
1 112603 33746
1 77766 8702
1 80232 168939
1 97763 166415
1 131737 111714
1 85069 150891
1 120113 144160
1 128146 156239
1 32928 18182
1 43711 157619
1 164912 86330
1 120169 9519
1 66868 155187
1 82168 123241
1 136046 152705
1 565 121922
1 192192 41248
1 37845 163842
1 27861 84990
1 151686 30848
1 64784 166603
1 149369 13974
1 96374 7296
1 130032 1476
1 106391 83187
1 166153 57571
1 176002 150425
1 173836 195150
1 44073 96220
1 80370 55115
1 24978 181408
1 89910 122880
1 159424 131473
1 126304 22036
1 196770 52655
1 184526 89186
1 50618 3548
1 154886 30757
1 66639 103588
1 139642 149920
1 122263 129102
1 68379 112909
1 183967 119842
1 72673 174153
1 183037 59387
1 41305 52030
1 49592 107663
1 168239 166992
1 134645 148668
1 103358 195404
1 62117 170389
1 18966 172685
1 161197 133549
1 73741 82801
1 40598 85091
1 122505 16955
1 186487 39599
1 179212 184330
1 78879 78764
1 178112 134714
1 71558 137190
1 92933 41944
1 170294 23973
1 81849 45516
1 54582 163194
1 168776 37314
1 174903 62089
1 21172 77849
1 28355 64855
1 154213 132240
1 148130 91158
1 134068 140269
1 85774 196975
1 192820 34928
1 184474 193488
1 117955 101879
1 15582 152949
1 83728 72819
1 140070 131003
1 134444 89739
1 137115 174050
1 159829 78158
1 8049 147682
1 84544 28447
1 92050 164210
1 82727 74971
1 23435 84885
1 16404 75343
1 12854 68710
1 70893 162648
1 131816 44069
1 156159 107802
1 113819 7873
1 155407 198373
1 14110 98344
1 95455 109988
1 50428 151629
1 48830 25928
1 175402 159993
1 40915 175029
1 25652 173078
1 26859 139499
1 68585 61239
1 73920 108407
1 106758 180203
1 121612 22682
1 120225 147395
1 192143 39418
1 38359 147746
1 162013 171720
1 133688 120133
1 145259 46961
1 153073 56851
1 143770 141193
1 148345 61926
1 115205 32052
1 76672 161626
1 144072 195159
1 96596 112149
1 174225 169918
1 66134 1559
1 197676 182031
1 100317 33860
1 138825 172911
1 189161 85231
1 51088 65842
1 168970 83561
1 115943 154697
1 175058 20939
1 175170 191847
1 108856 22848
1 92077 19636
1 61581 122006
1 97879 44790
1 29349 159622
1 82847 46013
1 169406 91457
1 108706 9933
1 104052 165566
1 153285 186257
1 159657 165441
1 106496 93821
1 7854 115373
1 146988 140484
1 158903 152013
1 148046 25148
1 22846 11680
1 89572 197134
1 142453 131299
1 165487 146786
1 115122 11875
1 142721 40202
1 127766 121986
1 147977 143598
1 30527 25865
1 184924 186039
1 16814 174831
1 134278 8320
1 149691 68521
1 122001 69114
1 55352 137139
1 109141 63006
1 101730 160541
1 17473 34456
1 124815 104281
1 164393 184562
1 48980 32259
1 149008 71998
1 47606 76082
1 55671 68424
1 2580 88254
1 8294 47036
1 199570 5650
1 162298 141395
1 167177 174516
1 62511 63235
1 88813 84050
1 153072 26855
1 73342 74640
1 184093 171244
1 176243 186127
1 141532 165950
1 180068 79167
1 53539 74546
1 169846 169192
1 108356 14901
1 88844 60789
1 19642 65653
1 88364 79938
1 197683 84238
1 58544 198119
1 131678 5239
1 67694 182533
1 172790 54189
1 60905 54416
1 186063 166689
1 9849 29278
1 195553 83102
1 144440 24239
1 109203 143357
1 51247 57724
1 107721 162828
1 164608 55941
1 24177 26875
1 12372 133270
1 162506 176521
1 63752 79065
1 89845 7278
1 95827 148322
1 181504 137738
1 198395 2934
1 151280 30414
1 152953 199133
1 9103 176938
1 189546 152810
1 56247 114486
1 142775 132808
1 13726 155428
1 89734 47878
1 172770 126886
1 99299 57894
1 187094 197212
1 19049 152739
1 11789 147520
1 68661 138369
1 14630 94997
1 148300 6745
1 168472 59533
1 28875 52709
1 199488 136954
1 102096 192776
1 87848 185143
1 22503 86241
1 79066 99607
1 185528 136914
1 43942 21262
1 176815 148619
1 91760 163103
1 184747 68444
1 44221 38342
1 179050 150843
1 25727 32422
1 127924 58130
1 119006 13429
1 144328 190733
1 92745 7718
1 197956 4194
1 123390 42135
1 120984 82018
1 198742 16892
1 101229 133438
1 70292 59660
1 114129 92125
1 91951 129834
1 130278 6621
1 163998 120598
1 122956 33512
1 85475 185621
1 193740 178297
1 54363 93598
1 50758 175918
1 131460 186054
1 143709 103824
1 74960 60974
1 194528 129504
1 31849 84715
1 79292 73061
1 33861 26038
1 76257 57267
1 68972 54997
1 55986 31742
1 52551 48521
1 105265 103583
1 103403 145594
1 142954 9061
1 97190 120800
1 91678 152096
1 118601 12274
1 108722 31593
1 54 87828
1 139993 87734
1 186476 30268
1 198335 12701
1 129041 67301
1 174776 91942
1 49151 14968
1 172200 193238
1 112785 150648
1 113779 39609
1 53999 121901
1 61927 7471
1 176280 14355
1 13928 32698
1 146159 199171
1 126045 108102
1 164106 162273
1 74010 37306
1 193847 176711
1 71821 194686
1 175247 143282
1 40108 175629
1 165439 131884
1 108254 26557
1 155155 69113
1 18857 76877
1 150854 101894
1 2844 83374
1 98376 175439
1 99837 4500
1 37903 36687
1 165749 148223
1 57633 16109
1 161914 112708
1 144609 51172
1 17406 196769
1 44823 182963
1 173334 26241
1 153156 51655
1 123565 83597
1 183654 103462
1 76906 85108
1 53577 175773
1 132127 186171
1 116303 138092
1 135027 185032
1 183873 118895
1 87314 98859
1 90198 165456
1 12627 41198
1 140866 26027
1 42474 12318
1 107459 142594
1 160527 133978
1 142888 103779
1 152430 41499
1 76514 160278
1 17232 95749
1 83407 46218
1 89545 130285
1 188549 81282
1 116196 127339
1 27996 54396
1 92172 151458
1 141183 153314
1 90684 179341
1 109555 105205
1 1897 10764
1 91880 14390
1 120110 87855
1 152000 148502
1 50167 25858
1 52638 5984
1 13810 10073
1 155761 197542
1 139699 94301
1 13569 168489
1 41575 158616
1 87864 62668
1 197371 112573
1 42228 8955
1 108621 91451
1 74508 126104
1 56467 154692
1 47585 96935
1 38666 175897
1 128551 54714
1 40994 151448
1 109491 52318
1 11496 34568
1 161671 9223
1 24116 130851
1 136155 136761
1 158227 549
1 149550 138425
1 73783 179604
1 189454 110900
1 11166 152144
1 192868 146093
1 69504 5853
1 27716 96492
1 79421 145135
1 20595 136677
1 73862 25205
1 71864 5287
1 47178 176489
1 7592 126278
1 184611 43798
1 176684 120459
1 9218 124330
1 175894 189210
1 193048 158654
1 186405 73571
1 12743 118052
1 136788 161805
1 65608 19824
1 31081 168799
1 189790 141898
1 77884 105009
1 36218 167282
1 105478 114067
1 77360 173012
1 122092 14844
1 25626 19023
1 172300 140789
1 68811 33472
1 169031 87110
1 48375 88212
1 186512 60001
1 117152 54798
1 67059 3406
1 181252 180565
1 149225 65367
1 89733 193537
1 91803 137973
1 78872 111911
1 107252 104762
1 138290 166114
1 156204 143231
1 99376 68453
1 73362 84241
1 44998 168447
1 128986 117591
1 75562 50093
1 104103 52807
1 42753 174182
1 132570 154250
1 138186 134819
1 6940 5868
1 80138 73133
1 77544 40137
1 113207 171755
1 54363 119220
1 131816 20523
1 59392 199401
1 573 17137
1 49303 191413
1 9227 172222
1 32295 14372
1 33290 57442
1 60484 38764
1 170242 91077
1 165857 97112
1 2867 147890
1 187737 58230
1 66437 16741
1 8314 32709
1 111151 62743
1 83 129241
1 102187 26951
1 54080 1617
1 16985 33034
1 143539 196603
1 186290 172118
1 127492 66949
1 52528 15115
1 91132 153703
1 18620 83523
1 171551 140111
1 83032 95515
1 50680 165646
1 5646 83586
1 111402 62273
1 198296 55362
1 10291 115201
1 57489 178572
1 185410 194446
1 90908 155401
1 83005 59577
1 166035 56990
1 177676 181586
1 60786 28735
1 95786 174098
1 53061 159543
1 70893 123593
1 15567 185846
1 165075 75210
1 199997 82204
1 46223 74773
1 4618 151685
1 198548 181124
1 49715 178581
1 142753 124154
1 172958 13573
1 9101 147017
1 11974 168431
1 108181 162403
1 38698 92758
1 174948 100740
1 177078 12730
1 14946 132061
1 199346 108250
1 142016 170755
1 15338 35338
1 88194 141785
1 176349 183095
1 185741 68219
1 38570 171256
1 38643 178092
1 62583 101783
1 167036 178946
1 6307 149344
1 6840 54288
1 116463 192234
1 179778 112340
1 54696 15203
1 52695 18275
1 101144 128288
1 135959 30033
1 116653 137509
1 17114 103653
1 103145 61809
1 115063 113532
1 183308 12622
1 137168 82108
1 32383 12631
1 163298 6780
1 147522 33162
1 87372 103217
1 44376 113808
1 57501 150940
1 81777 178379
1 34979 166771
1 165144 190815
1 65073 70541
1 92958 3268
1 89648 133713
1 29639 107146
1 40873 138272
1 3763 9774
1 167761 32258
1 4174 192924
1 129942 63631
1 41724 158661
1 148842 3551
1 129151 47587
1 62349 157555
1 14379 155209
1 71263 152357
1 94988 64880
1 105765 42957
1 50006 187712
1 82652 44661
1 164173 182812
1 75324 148544
1 184501 125168
1 142734 69654
1 178813 181823
1 93617 70803
1 37863 59880
1 125673 13232
1 142587 116536
1 233 157425
1 186541 193846
1 160546 169233
1 17419 142507
1 106957 175083
1 131115 14704
1 153845 11370
1 94932 53052
1 131591 169138
1 129836 153518
1 135390 98256
1 99426 55831
1 36683 44832
1 118877 141515
1 78498 57085
1 190756 178986
1 12106 92270
1 118350 78314
1 77637 89295
1 59757 2919
1 4606 79229
1 196919 63405
1 131987 191174
1 196853 131076
1 11620 160272
1 122479 156093
1 49050 121224
1 66903 66877
1 170874 123534
1 31988 101448
1 101868 59231
1 126610 45839
1 144135 111618
1 187752 27388
1 186656 146615
1 193226 61628
1 171666 81181
1 172560 185678
1 46671 133410
1 180550 60684
1 33960 117105
1 126806 44216
1 153881 182486
1 34866 39816
1 187289 75957
1 162630 67508
1 186208 152876
1 158109 58751
1 29945 153286
1 140626 166149
1 116298 58913
1 171962 132228
1 149217 56674
1 121488 154477
1 8193 21015
1 166369 29163
1 21421 41004
1 108408 127093
1 70132 47571
1 65293 15889
1 75262 103533
1 65897 106666
1 63382 97662
1 94237 109331
1 188600 91600
1 111332 48156
1 194332 164006
1 70997 57940
1 4674 24419
1 181581 196191
1 58497 107772
1 144732 109946
1 123147 46555
1 68591 155980
1 47235 158293
1 187390 158128
1 65090 145935
1 54455 54528
1 93797 41259
1 31530 70691
1 135579 63673
1 125750 135194
1 15469 131228
1 101939 31111
1 44942 50042
1 65313 4030
1 28838 65384
1 92049 162833
1 124697 191381
1 87058 89174
1 44445 190069
1 184031 7996
1 40508 140145
1 123335 100238
1 186854 67405
1 131868 130694
1 96826 22746
1 177888 87190
1 16470 185244
1 91692 184115
1 192733 159678
1 186147 82338
1 7304 64501
1 13719 89671
1 37488 36338
1 66617 31979
1 11547 53772
1 122503 73870
1 173509 183852
1 102897 11949
1 18736 180795
1 166603 83733
1 170222 60681
1 33274 27049
1 73902 69439
1 49689 123056
1 121606 155015
1 134379 69410
1 189248 114746
1 179590 18292
1 130920 125386
1 192380 83874
1 96788 45361
1 104845 81405
1 93236 185689
1 114636 187573
1 195036 68557
1 178832 182760
1 47567 142240
1 162588 128746
1 63502 193180
1 49360 163543
1 52833 119341
1 112337 57047
1 135846 138127
1 11253 191474
1 7384 72181
1 79348 96980
1 124448 148411
1 163467 84258
1 50722 74254
1 182898 9469
1 40193 187867
1 53761 109013
1 143732 34037
1 145566 144242
1 82318 115018
1 71658 147776
1 44488 17608
1 45485 20761
1 198545 102027
1 40830 79574
1 100248 20171
1 181367 22424
1 985 94980
1 114712 31572
1 143398 73573
1 9402 103070
1 184184 15164
1 81144 119
1 148726 133154
1 173785 1241
1 40389 34211
1 168320 88066
1 1680 145904
1 9943 148223
1 111065 101640
1 152952 153595
1 90369 188132
1 34590 99207
1 137621 77859
1 125004 181484
1 59097 99125
1 169468 27951
1 52376 17738
1 182155 145060
1 42092 127293
1 136163 86518
1 145803 179006
1 148968 139189
1 23636 9213
1 120615 183073
1 184472 154141
1 13371 79094
1 56555 84248
1 162690 198265
1 178732 6447
1 165759 150977
1 23315 112021
1 48529 176073
1 175482 36636
1 191444 31989
1 110767 46880
1 20373 135394
1 23034 131058
1 4988 173683
1 32425 30792
1 162229 172120
1 137252 66915
1 27103 141986
1 49261 135104
1 40057 195397
1 138487 32130
1 171017 104748
1 14507 159327
1 124367 3587
1 85110 151115
1 94569 32513
1 33815 194018
1 89800 69556
1 69799 144345
1 190867 156113
1 3562 46311
1 52761 3452
1 73557 43184
1 106749 186837
1 182176 173042
1 17629 145731
1 134222 160371
1 92995 120837
