200000
2 76805
1 161489 175992
1 171819 131352
1 520 118699
1 83217 2420
1 167942 168860
1 192865 136405
1 166963 82371
1 86703 48010
1 121561 30369
1 167181 198638
1 121318 193307
1 28130 69349
1 101474 121299
1 178378 105368
1 143793 87816
1 38573 192113
1 170572 169456
1 172771 182042
1 9532 154004
1 52743 80434
1 94424 13868
1 158233 14736
1 14848 130491
1 28890 171899
1 19929 183212
1 161635 144554
1 45578 6830
1 166213 90425
1 55479 179853
1 139751 167595
1 10813 7058
1 48604 147943
1 125743 117469
1 51460 135405
1 90191 187520
1 35301 121881
1 83791 195998
1 59978 173722
1 159177 93253
1 183707 187187
1 102268 19464
1 50557 197875
1 60106 165409
1 122477 108849
1 130414 2566
1 181976 109899
1 142210 81993
1 120125 30879
1 183089 7158
1 87622 144202
1 139129 188135
1 155236 130528
1 6436 102955
1 5353 191788
1 47879 186071
1 176554 99626
1 5180 182252
1 96726 19330
1 9948 104619
1 152657 164678
1 22783 179124
1 101332 7278
1 20472 41254
1 109193 54034
1 20619 199987
1 63714 36649
1 60977 24194
1 94010 32065
1 4303 34058
1 72816 38271
1 198194 45612
1 140224 49880
1 153807 119120
1 62691 101455
1 57337 195012
1 15273 2544
1 165538 121170
1 45716 50893
1 92758 118368
1 75895 30840
1 100661 169164
1 137935 164162
1 67441 185992
1 173602 27826
1 93320 196723
1 69590 47432
1 157314 140665
1 186388 170804
1 190574 72493
1 195998 177553
1 175897 51749
1 4077 21735
1 128015 178069
1 87951 54048
1 91605 108719
1 126015 92553
1 154407 23482
1 149254 11276
1 131247 104369
1 20497 163565
1 185862 150175
1 50836 11842
1 95087 42360
1 84446 15415
1 80720 177274
1 170750 114114
1 127731 41476
1 148054 131938
1 94461 96311
1 126781 46239
1 118830 156299
1 114649 133693
1 99673 158964
1 89725 45313
1 30052 23414
1 13441 36200
1 117891 164869
1 152096 13476
1 193968 75168
1 92631 19289
1 95919 151599
1 19259 188120
1 150785 146588
1 128539 139803
1 45093 190575
1 150806 148353
1 174806 31789
1 107134 50507
1 144450 77234
1 135854 19863
1 72648 189838
1 192553 135643
1 43701 111709
1 143221 14757
1 125247 7786
1 44470 151058
1 165633 76613
1 138638 49868
1 118649 58466
1 53748 59528
1 174911 177077
1 161171 122943
1 15816 130444
1 166565 30764
1 180123 62125
1 54417 131271
1 115667 152241
1 63554 41600
1 3989 49823
1 171784 136894
1 132370 199244
1 107763 109081
1 108031 175987
1 156974 61462
1 71188 16080
1 174617 25250
1 36739 44162
1 88299 180113
1 108923 31201
1 21319 115224
1 137692 88092
1 138396 42953
1 35964 100311
1 3394 171533
1 119066 36164
1 187155 151271
1 124578 131264
1 83783 70440
1 190689 107185
1 148371 46894
1 160074 199389
1 139267 73505
1 150057 148493
1 51158 60911
1 33446 62563
1 15899 62599
1 128765 157304
1 183753 28820
1 169852 194041
1 42851 159420
1 136382 92291
1 100557 15576
1 169830 84094
1 81833 99573
1 147743 96823
1 97398 7563
1 78610 86082
1 27434 152765
1 76776 27854
1 25165 142545
1 180354 36362
1 174809 141041
1 153206 112055
1 122768 28066
1 32203 110030
1 56221 100547
1 193591 142869
1 146734 124169
1 21144 21821
1 9425 31161
1 71665 69886
1 131470 198950
1 49190 177142
1 190788 61997
1 20026 4414
1 16263 40174
1 48519 136270
1 42809 147469
1 56702 52051
1 146599 180649
1 20769 191759
1 49318 120731
1 65087 65393
1 183343 113
1 58286 132917
1 72823 147372
1 63950 88061
1 153491 23544
1 93692 66993
1 28555 73834
1 167637 87956
1 134588 57536
1 20397 84584
1 180916 98260
1 28751 82179
1 132424 54690
1 1078 125682
1 116600 85883
1 176396 17167
1 118599 44553
1 192354 70814
1 158612 78405
1 27311 96813
1 41853 73974
1 115021 26923
1 57206 178797
1 133682 45000
1 159589 155517
1 74027 88911
1 149889 36990
1 2335 54976
1 32042 35653
1 10817 44721
1 185803 152541
1 6934 111079
1 100270 72585
1 80041 88625
1 54687 174846
1 55564 77636
1 146757 131739
1 102801 99037
1 37502 491
1 116488 25171
1 86201 164126
1 180539 96827
1 117400 9347
1 92135 69825
1 127238 179465
1 115260 87812
1 116949 104375
1 141783 149170
1 184157 142185
1 187390 16997
1 71441 34509
1 98269 155389
1 29475 155038
1 177792 15230
1 159129 35103
1 69521 96172
1 101552 137307
1 134419 197349
1 112177 72923
1 21982 86334
1 128403 165800
1 73501 150370
1 17808 196418
1 76997 60007
1 65419 66785
1 94040 73010
1 87393 50283
1 91162 165965
1 70733 157750
1 15698 54278
1 69697 52800
1 181891 58699
1 44867 115051
1 108140 70787
1 193157 100797
1 86654 55728
1 48905 57048
1 103005 119747
1 90868 138678
1 24218 183294
1 181104 9000
1 31598 30864
1 64199 80080
1 162426 10798
1 168701 115356
1 87166 82734
1 87150 95045
1 83863 128360
1 166697 1736
1 5054 126096
1 102668 154211
1 181565 137422
1 92768 197586
1 131508 43359
1 49079 106635
1 137676 164656
1 20292 49912
1 33274 93048
1 146235 27444
1 112886 124119
1 153770 124552
1 27453 139437
1 141271 148583
1 45125 156540
1 39578 115816
1 42048 121025
1 180540 197251
1 42773 159952
1 95249 142670
1 187865 138543
1 19859 60473
1 184084 41012
1 108672 68551
1 158450 120610
1 127670 190926
1 190791 70848
1 46988 4722
1 75463 14971
1 103732 51806
1 107909 197246
1 85198 42500
1 124268 180880
1 142799 168726
1 30524 169902
1 117779 152068
1 175942 159273
1 193663 193463
1 153129 76162
1 151003 158414
1 150030 29316
1 115055 66840
1 192674 29666
1 131676 45202
1 156180 61329
1 14653 39650
1 47311 136935
1 15806 69140
1 14840 109556
1 148860 111508
1 147690 105889
1 27870 90219
1 58673 153160
1 195572 140158
1 172869 51795
1 166926 129605
1 50888 89368
1 127006 162760
1 86018 14835
1 68369 78495
1 124188 68134
1 165995 62955
1 98138 198126
1 158241 18703
1 26845 132262
1 196668 102388
1 174105 19168
1 168235 80573
1 79059 31489
1 114536 190022
1 104798 115742
1 1680 29475
1 56087 70741
1 78588 108631
1 199582 21422
1 182052 62803
1 112598 138674
1 134389 64560
1 149855 16715
1 121904 128303
1 85395 68893
1 35013 33199
1 112767 58787
1 45041 132976
1 50148 178318
1 180374 46599
1 85997 147419
1 106137 99169
1 162418 150707
1 164416 196029
1 99437 192392
1 182155 45732
1 106363 92781
1 179859 65962
1 88598 147382
1 146914 119978
1 131410 12625
1 122002 190846
1 113174 13603
1 12969 181565
1 38427 119270
1 155315 120249
1 129834 53891
1 83617 108408
1 56146 164715
1 108194 151665
1 134184 179259
1 80768 28170
1 52419 44368
1 44285 37329
1 149751 3368
1 98415 141113
1 197009 1338
1 115992 11159
1 152468 31831
1 142921 94620
1 76722 25986
1 124921 114579
1 150797 147980
1 129121 135070
1 169327 161204
1 21275 9197
1 131271 110654
1 31098 145535
1 117222 152146
1 89644 134813
1 15546 164760
1 9935 69844
1 14090 70289
1 15121 12594
1 185202 59896
1 133003 75204
1 159327 26073
1 77471 197582
1 171534 114033
1 81040 26955
1 118209 96775
1 109537 165223
1 150594 98250
1 11250 20410
1 35036 70316
1 138840 187590
1 89430 87358
1 145083 174259
1 104371 54669
1 39156 179849
1 147687 106236
1 90278 34735
1 33627 46179
1 24477 96802
1 67108 99239
1 104998 184569
1 41023 22618
1 77231 58648
1 77456 159126
1 991 47282
1 85084 156181
1 45367 140995
1 82501 138835
1 37610 89165
1 70853 79654
1 16825 25298
1 75245 7389
1 69971 183251
1 190878 39448
1 620 19719
1 168520 161256
1 163164 134558
1 80995 40231
1 25402 55288
1 153195 155866
1 38841 152864
1 122720 133701
1 183683 163406
1 141565 118990
1 88340 105180
1 128759 95829
1 176153 76551
1 49210 9426
1 158025 191657
1 198880 166513
1 130883 134645
1 19762 78571
1 24169 163124
1 137891 144422
1 23868 137854
1 35465 158542
1 36985 152572
1 70366 31540
1 8115 58013
1 90231 153255
1 158834 60502
1 61379 143633
1 162571 108318
1 9415 171284
1 143808 124905
1 23640 185765
1 188058 152804
1 68762 75624
1 17861 10225
1 196984 29709
1 87788 49188
1 178467 126699
1 34902 147838
1 63183 120539
1 166144 198377
1 109546 28375
1 168251 29876
1 192671 55314
1 85575 9872
1 196108 16538
1 67377 21834
1 89856 38060
1 28266 162251
1 85624 18584
1 25385 26574
1 194777 35478
1 113603 189088
1 94449 2280
1 182856 125405
1 141802 194097
1 135776 12457
1 63760 166484
1 136039 114349
1 16709 121041
1 143430 46932
1 22273 132060
1 123794 90566
1 526 121407
1 53866 14755
1 120579 17586
1 132044 13186
1 116352 135993
1 104823 33579
1 78955 108925
1 5703 193683
1 163561 8494
1 157389 196567
1 44511 111129
1 172270 159035
1 95339 103237
1 195327 18084
1 57501 15827
1 81886 55827
1 94267 117525
1 128850 157348
1 186804 85039
1 180518 85895
1 155811 136236
1 124098 38205
1 137608 45027
1 31308 46614
1 185922 162891
1 51455 15465
1 40273 161755
1 128777 19092
1 101321 24614
1 151466 79926
1 126746 102262
1 194314 66666
1 195967 141479
1 72155 155206
1 112259 161093
1 171183 166867
1 62396 150825
1 8348 133326
1 26369 196945
1 135758 130399
1 70063 168191
1 128300 60760
1 84123 99092
1 129839 94002
1 182425 20269
1 98303 60547
1 42926 43901
1 184592 40195
1 53137 53995
1 109819 72448
1 186280 62702
1 156704 143391
1 147969 188199
1 44668 143317
1 181582 38975
1 160070 129382
1 147814 66370
1 64271 126556
1 187128 86459
1 158169 91915
1 99346 15632
1 141559 2947
1 120210 106528
1 188775 99350
1 53931 97947
1 139117 22668
1 130843 133410
1 113840 185827
1 33515 153183
1 177242 81164
1 139687 198310
1 30186 90722
1 65823 38285
1 160477 62573
1 151711 139081
1 161342 1240
1 178923 138634
1 141449 147054
1 69694 93208
1 62023 192474
1 35907 109422
1 140966 76128
1 5651 133591
1 131992 8471
1 157169 121032
1 10734 18153
1 43908 195005
1 153205 98893
1 142804 120727
1 64720 148291
1 22791 12596
1 178134 72592
1 127389 114448
1 117678 54396
1 40297 4252
1 55849 156809
1 148882 28445
1 42464 144949
1 19786 63431
1 78543 52082
1 55309 180506
1 192497 83429
1 93852 129532
1 139996 98333
1 176955 62232
1 52190 167957
1 78890 199862
1 62617 192941
1 132832 25820
1 175581 14052
1 65229 72484
1 190724 125017
1 96464 143007
1 132818 136323
1 113654 23977
1 2957 90094
1 21237 93581
1 143833 83640
1 163817 184348
1 6873 127627
1 65550 95944
1 199618 177180
1 134526 41095
1 1536 188389
1 159595 122469
1 2190 172767
1 121184 99945
1 4816 11011
1 69428 124460
1 89909 130049
1 58064 179254
1 159178 91457
1 9122 64474
1 25633 16665
1 172129 68628
1 85859 15247
1 138179 83296
1 175793 49936
1 108411 108829
1 191042 58865
1 7160 2404
1 196921 172965
1 173275 54434
1 18886 178687
1 177080 180541
1 92735 99113
1 23439 146213
1 71359 85604
1 96460 76344
1 75198 43906
1 10429 130908
1 114226 91297
1 95571 17304
1 197797 93545
1 75611 101490
1 114840 108617
1 187837 32207
1 172887 78830
1 100534 150856
1 185117 172932
1 90706 9928
1 153386 20401
1 147245 162094
1 92771 103887
1 93675 80032
1 127338 4777
1 69621 20588
1 165502 23480
1 29749 160038
1 24021 183775
1 69973 4990
1 166968 159717
1 29363 16224
1 171871 150961
1 1704 135697
1 50125 169484
1 83835 176007
1 87854 69650
1 7648 104457
1 89262 55289
1 75766 148744
1 110812 7367
1 80384 62333
1 50688 119502
1 112483 21892
1 126842 42921
1 102816 175799
1 184476 145788
1 196178 92047
1 11017 135336
1 119915 30199
1 68111 109901
1 17131 8562
1 50177 2372
1 116194 196655
1 191961 90908
1 194343 189738
1 50957 43540
1 194712 156614
1 26736 143833
1 152083 144617
1 116107 146945
1 154613 105431
1 129084 102151
1 103826 52178
1 36302 184201
1 9333 69489
1 112346 185664
1 7258 69504
1 160285 89535
1 85353 163607
1 150491 51246
1 135348 61822
1 62644 10247
1 46387 112256
1 147972 138194
1 52286 40333
1 24704 95965
1 97484 157462
1 129806 71871
1 162603 188643
1 114981 60877
1 25599 97976
1 132774 80349
1 198911 54121
1 180986 84218
1 53613 86586
1 190956 176040
1 122966 43386
1 179977 117146
1 10250 1953
1 91382 20464
1 146524 10665
1 103889 182070
1 94237 85418
1 38220 92378
1 6612 7802
1 109446 146220
1 124737 181827
1 180203 50523
1 112404 4325
1 120398 165487
1 128552 12622
1 189189 48514
1 119109 182872
1 175236 123011
1 36629 76580
1 121597 99053
1 27237 3892
1 74871 180612
1 8607 172685
1 493 63568
1 69638 92301
1 140330 35614
1 104051 157514
1 67938 109876
1 53519 65389
1 162195 151444
1 70673 132749
1 36317 76788
1 136376 141904
1 66718 159675
1 47755 66942
1 197586 195711
1 174224 47334
1 84073 189246
1 189195 81654
1 182890 50395
1 84793 170838
1 180040 195866
1 141261 196678
1 89602 11486
1 189289 24824
1 197633 159650
1 76063 86255
1 191212 102389
1 143209 8728
1 93518 111226
1 138022 143209
1 62956 102175
1 153303 138168
1 98976 104477
1 140186 199198
1 34810 60273
1 11685 186892
1 14488 74394
1 78854 84590
1 111428 182418
1 19162 42174
1 45518 164304
1 103051 86186
1 81771 1470
1 66830 67690
1 65037 159672
1 109596 159516
1 185283 21061
1 83888 175585
1 94802 410
1 184898 16124
1 102101 5835
1 69634 137064
1 157011 52500
1 12503 176314
1 76703 25096
1 47769 152056
1 44660 86040
1 191309 154936
1 170064 160967
1 19360 65085
1 171345 25452
1 181222 84751
1 14031 198185
1 31188 166745
1 124090 96939
1 31419 17544
1 60724 164257
1 166791 86625
1 52080 28225
1 51960 162146
1 81291 86520
1 71456 132253
1 172074 170928
1 74588 61457
1 167574 35720
1 34391 193610
1 94612 63056
1 137340 48635
1 127625 157187
1 52731 58009
1 12877 72136
1 162431 192250
1 44877 169579
1 78830 123311
1 153255 25880
1 115105 167327
1 73984 142809
1 20069 13477
1 108137 158994
1 161010 152491
1 32114 125369
1 163626 129160
1 32206 122714
1 176086 20630
1 33064 96970
1 37212 30104
1 164293 6635
1 88580 160011
1 21979 33697
1 46765 199691
1 42544 175827
1 4874 91368
1 194999 116837
1 176417 191753
1 158311 159348
1 124549 142080
1 8222 64530
1 34963 74863
1 15733 162883
1 182635 148187
1 126948 153080
1 112945 23694
1 143064 18314
1 102404 124338
1 108819 143290
1 86524 34155
1 49796 35496
1 71338 106869
1 104167 57682
1 70860 142847
1 19935 7822
1 53838 120712
1 108561 199242
1 92616 9079
1 126083 185923
1 175029 188351
1 146102 6595
1 30512 33780
1 897 16287
1 85941 88488
1 2351 67824
1 62101 163081
1 28122 159632
1 158330 130815
1 103048 161689
1 32349 22850
1 176646 31770
1 97669 64249
1 94595 192474
1 129666 159001
1 2735 54353
1 17258 108860
1 38933 172644
1 5970 11072
1 64181 98144
1 10639 184483
1 153062 165433
1 82351 17565
1 5418 144707
1 97074 157245
1 150675 32242
1 191758 169991
1 94614 30862
1 146210 126989
1 197485 122
1 66553 32972
1 189682 119591
1 19587 193801
1 69881 192786
1 100175 120877
1 142574 60678
1 181644 127389
1 63152 84174
1 57985 189534
1 163949 127289
1 168842 103080
1 14847 31124
1 113301 134088
1 154694 186404
1 193245 189883
1 194438 123362
1 161317 4360
1 47619 86267
1 134327 114975
1 105691 121351
1 73887 133680
1 190115 134152
1 7075 196942
1 110278 187238
1 93700 68548
1 51162 153514
1 180410 33974
1 964 182137
1 118891 187516
1 116238 197202
1 9389 198012
1 124102 171594
1 115262 91398
1 159322 99590
1 121984 42165
1 176690 27385
1 178745 149059
1 73357 164256
1 175051 130092
1 20127 56379
1 31856 138503
1 82346 132045
1 49913 119265
1 26971 151959
1 71560 123932
1 156391 174225
1 12555 163782
1 105638 37993
1 196283 59581
1 193136 85696
1 25172 198019
1 99318 189217
1 137815 42781
1 73507 196484
1 142077 135793
1 132019 90115
1 156029 71648
1 137619 73052
1 121985 149920
1 157563 74215
1 54500 140254
1 138760 69208
1 106287 62611
1 47901 76600
1 112917 35814
1 59452 188960
1 53933 115329
1 26784 102199
1 239 148406
1 160285 196461
1 57137 121236
1 30203 129335
1 73122 21830
1 53775 24845
1 8392 36396
1 12636 162273
1 132406 178748
1 151273 70881
1 36945 165019
1 149219 121711
1 100228 110647
1 192054 167200
1 142657 90856
1 59622 88499
1 169914 179975
1 65907 114067
1 194719 178958
1 23342 192655
1 143321 28145
1 167574 117337
1 157191 116796
1 66358 127676
1 109560 69614
1 176707 72418
1 172969 166869
1 152689 86278
1 72896 130538
1 96150 31094
1 127561 98543
1 164931 90380
1 174639 195655
1 51038 170094
1 188158 53782
1 78724 43267
1 3096 196378
1 116062 164791
1 100341 191816
1 56258 126386
1 160032 106410
1 103245 163796
1 108270 77241
1 88510 14901
1 136384 187894
1 54741 165147
1 106876 187278
1 74796 63484
1 62792 2863
1 172757 116981
1 90119 139044
1 96182 73099
1 24536 190520
1 89313 158369
1 106572 11913
1 187831 16953
1 150055 40362
1 25727 183791
1 164697 6079
1 63106 167283
1 177854 151700
1 147626 123847
1 24020 113150
1 140059 83449
1 193979 190325
1 119505 75746
1 68147 28145
1 152635 32350
1 20305 48579
1 191382 151053
1 71106 83382
1 124174 66698
1 47108 152870
1 54674 40619
1 54882 158112
1 30006 135098
1 81648 83515
1 80525 135282
1 43975 112758
1 18119 75004
1 64001 93907
1 98184 7659
1 120888 106483
1 160011 127477
1 140474 111475
1 100982 137268
1 76048 34375
1 110142 109661
1 106033 99796
1 136892 196160
1 48321 125203
1 154769 92288
1 197903 80483
1 60471 70099
1 153678 194542
1 128360 164093
1 74450 76096
1 59701 27529
1 139086 187941
1 12894 187080
1 97805 92673
1 26744 196750
1 192750 139316
1 172799 65514
1 2532 58926
1 183160 193829
1 193518 61712
1 76427 191870
1 96403 18373
1 11039 74276
1 102177 179359
1 62199 83827
1 118502 16053
1 116685 51572
1 23727 48700
1 181357 52047
1 60864 77540
1 176916 39315
1 187540 2550
1 141641 65384
1 119127 157164
1 89339 112467
1 11360 65488
1 14748 69547
1 192628 197271
1 72381 154779
1 185208 67520
1 93675 36888
1 151221 40489
1 145994 68131
1 11281 119346
1 105583 93634
1 28556 28693
1 140930 111610
1 64314 190916
1 61589 164497
1 69824 98628
1 172479 96962
1 81681 197642
1 10877 190337
1 113897 12692
1 162442 11377
1 102410 29769
1 3069 29410
1 100790 51540
1 139746 30544
1 38382 45054
1 70045 134296
1 55465 101515
1 93819 118397
1 85335 18710
1 24026 177883
1 110488 48432
1 54075 24490
1 15543 56886
1 100965 12662
1 172843 141169
1 199037 51293
1 17040 39859
1 180259 5514
1 89251 18351
1 5200 138801
1 191292 149208
1 96557 147530
1 2255 127934
1 107062 183506
1 162021 142885
1 80976 152383
1 151446 167335
1 49960 32387
1 155147 91724
1 144140 71812
1 85171 125224
1 83022 80985
1 92803 150133
1 40151 39304
1 70514 69169
1 150025 62271
1 77939 38649
1 130841 65873
1 199861 49126
1 129196 18866
1 24474 166184
1 164656 177973
1 43508 9954
1 77500 153092
1 76101 19205
1 102763 55329
1 14198 101936
1 77558 14555
1 165721 173959
1 10129 58004
1 41947 5650
1 107143 59186
1 22413 52440
1 163801 179682
1 163477 29244
1 23251 163861
1 151918 150680
1 29873 32756
1 26728 181656
1 25201 174630
1 110684 93976
1 40697 100613
1 65519 25345
1 176044 146141
1 155722 180513
1 27847 117989
1 137944 149962
1 65601 73025
1 135297 198381
1 157732 145016
1 50981 185463
1 196518 70194
1 67739 16619
1 119371 20022
1 176939 196033
1 80447 72801
1 72522 81470
1 41967 27946
1 185045 66196
1 101288 104661
1 121360 163708
1 121843 191157
1 32352 193298
1 65200 115366
1 59974 140593
1 86770 58634
1 60766 189583
1 142682 41155
1 13912 174299
1 186231 106801
1 32053 135829
1 106012 178349
1 23621 26926
1 53635 138438
1 131359 36640
1 66722 111292
1 75041 121423
1 175052 250
1 155050 108961
1 37195 9687
1 166229 176347
1 11963 43855
1 4024 3837
1 106153 42558
1 165852 66783
1 156075 100830
1 136766 16973
1 80386 35138
1 163462 116256
1 73263 198227
1 167686 170909
1 117779 64713
1 90358 58771
1 82507 39533
1 74671 4272
1 1802 42061
1 49318 190691
1 30711 73024
1 177514 74552
1 185802 150044
1 188128 120176
1 195426 187253
1 122365 34848
1 117353 198616
1 48069 99340
1 37355 71367
1 58818 189060
1 112306 143414
1 171079 188414
1 71527 71301
1 179943 91893
1 69797 82112
1 20913 141442
1 198431 4309
1 187373 154488
1 166005 62613
1 146972 180101
1 137105 112942
1 184364 11014
1 129863 20134
1 174329 35883
1 130733 131803
1 170251 50060
1 19448 55225
1 56076 166666
1 92440 132092
1 182026 185578
1 11861 66536
1 66989 79663
1 23083 176070
1 104378 193206
1 113186 45345
1 19848 123798
1 91570 71616
1 122113 184952
1 140438 108837
1 129436 184884
1 133231 19846
1 77401 5933
1 76700 161611
1 9149 138543
1 17750 183752
1 188047 125959
1 35089 64124
1 5716 57250
1 147985 138954
1 183111 146729
1 44810 164983
1 161819 146780
1 187452 36580
1 49525 174509
1 90958 28365
1 81700 67487
1 104104 6274
1 50147 106720
1 54486 32164
1 107985 136164
1 181018 86115
1 154416 59266
1 34578 37366
1 166876 175827
1 142667 146203
1 136589 161225
1 121573 50000
1 100495 5710
1 85416 70226
1 15999 82077
1 175653 100950
1 158474 193061
1 38737 171845
1 177570 61084
1 36126 84796
1 195650 61921
1 53659 111299
1 30243 193173
1 182990 136524
1 196286 82875
1 89552 68207
1 101443 132175
1 111081 79589
1 84058 4708
1 172076 114242
1 68441 45121
1 146453 127287
1 139910 1853
1 14689 123912
1 18446 1817
1 95533 117770
1 30086 169438
1 97234 46752
1 182049 3896
1 193152 198135
1 22961 48657
1 63385 25791
1 180323 194994
1 144080 118187
1 11317 181398
1 172355 196716
1 147833 11088
1 196629 130986
1 81040 8223
1 16272 195203
1 38815 9808
1 160058 54856
1 85206 131347
1 138294 140084
1 150178 141921
1 81181 64751
1 67503 195342
1 9117 121667
1 191843 112106
1 158097 87773
1 92376 146141
1 62178 195656
1 139737 69506
1 46558 21989
1 195807 51780
1 2902 177006
1 124493 83575
1 48765 177580
1 87977 191609
1 93567 107893
1 65693 124938
1 24735 18027
1 45934 91945
1 120468 173747
1 119292 64687
1 105253 43890
1 180922 129904
1 166339 129101
1 72431 179152
1 161702 159073
1 44652 55715
1 86956 23424
1 179855 22280
1 162351 130351
1 27897 51784
1 107941 70301
1 16012 137514
1 111996 127781
1 191912 106586
1 134774 51590
1 46310 48186
1 140482 3105
1 178901 161927
1 134173 182196
1 198067 12529
1 186344 71574
1 112431 122356
1 5769 107763
1 159263 41211
1 74823 77128
1 71804 38774
1 95265 118690
1 56421 2682
1 69167 123987
1 148307 156889
1 169084 186357
1 199833 176130
1 28771 47715
1 105631 151067
1 53352 177077
1 189535 24349
1 89817 80187
1 133152 36080
1 28582 111997
1 145971 31239
1 72637 10161
1 89707 38269
1 65706 8573
1 62241 21105
1 40237 9902
1 34600 181599
1 143069 101048
1 135180 144768
1 180221 128368
1 173521 185955
1 61341 65544
1 28074 65676
1 124019 179850
1 98423 70733
1 63289 26455
1 27204 75108
1 120906 12960
1 21630 119508
1 100920 173541
1 8184 164039
1 167088 32558
1 173790 100323
1 182353 71559
1 44856 102058
1 80522 34880
1 44131 69912
1 112563 97636
1 62539 66295
1 83565 17337
1 55660 65734
1 191228 123321
1 64009 47178
1 14564 109135
1 111981 171700
1 195524 63252
1 58402 64116
1 105967 46155
1 110895 104669
1 79505 147738
1 121814 32506
1 116929 154955
1 156556 74032
1 48098 190147
1 76283 55957
1 56959 75713
1 58806 16592
1 173159 159898
1 181436 180466
1 32326 183988
1 58160 70676
1 148677 33280
1 161686 190513
1 19683 190652
1 98833 101254
1 163796 176872
1 155483 119848
1 88282 56264
1 105990 7845
1 117154 135259
1 152882 157791
1 115810 185498
1 40334 195429
1 189872 82164
1 128147 75859
1 144805 176135
1 88446 24108
1 26675 28770
1 42061 109493
1 146307 121914
1 54141 170581
1 153618 39915
1 128194 7082
1 131918 177072
1 155975 97198
1 158764 137893
1 62696 171660
1 34765 62140
1 49068 71740
1 32913 140989
1 182663 169957
1 68603 197442
1 160208 41140
1 23110 130354
1 154176 90233
1 167943 18813
1 55595 51714
1 141636 93209
1 86146 176506
1 109460 138492
1 108808 45508
1 164472 111129
1 62484 23060
1 1976 97950
1 38536 172749
1 16834 101166
1 37008 153441
1 170303 92316
1 20254 137061
1 36919 175336
1 43236 90675
1 58279 65533
1 50771 58885
1 4961 101355
1 92242 2896
1 10852 28641
1 159745 95390
1 136636 22255
1 178415 151855
1 25372 192314
1 180314 20625
1 191033 49855
1 128230 155006
1 121002 72460
1 27104 166582
1 72189 192380
1 35700 116637
1 168028 174194
1 34604 158103
1 102689 163673
1 136299 12130
1 63927 93850
1 57898 147956
1 101106 107294
1 47666 106646
1 47984 22342
1 44761 6591
1 22960 170024
1 80833 68084
1 76402 48971
1 9166 171359
1 70993 106725
1 145447 15087
1 130141 55956
1 155440 84208
1 87677 142618
1 197957 155498
1 67716 63390
1 24315 61375
1 44561 30879
1 123411 33600
1 102892 38011
1 5182 53648
1 49438 171552
1 43416 95164
1 68433 17
1 60959 151385
1 101226 187676
1 85044 27743
1 102755 66330
1 24981 178054
1 80364 57576
1 142616 102688
1 57795 34212
1 195243 2294
1 148242 15146
1 93962 48613
1 131913 117200
1 34754 67962
1 21500 41760
1 80420 199501
1 109823 110742
1 32524 154395
1 191104 162201
1 116820 37479
1 36068 19773
1 97108 30483
1 45094 82169
1 71580 174266
1 112684 60453
1 4467 186769
1 134763 61815
1 86097 131902
1 32317 153343
1 77530 30327
1 73857 1056
1 62429 100511
1 18867 116177
1 152398 173085
1 166667 1300
1 9279 60863
1 123226 195445
1 167844 100494
1 24163 27142
1 43592 145010
1 35640 59673
1 142219 104712
1 187350 115326
1 130910 176066
1 158083 142526
1 13889 29950
1 77861 42072
1 25595 43306
1 156197 155963
1 87578 39384
1 144836 192901
1 149165 797
1 85373 99450
1 72895 55088
1 74908 91207
1 34902 93567
1 29278 96440
1 811 191444
1 2187 92663
1 39403 79273
1 170128 191623
1 104622 180232
1 69216 109696
1 196534 111911
1 145677 168717
1 140843 55043
1 50274 35107
1 6678 16379
1 95555 32772
1 28060 60143
1 456 76339
1 155196 197210
1 69207 91321
1 149578 44780
1 33985 199641
1 133422 128555
1 156766 181264
1 21336 32908
1 191659 73808
1 42437 80525
1 141476 82109
1 148024 21590
1 194205 80295
1 22961 28112
1 149414 48394
1 24370 1797
1 78944 150404
1 1907 191289
1 153498 70422
1 141154 162056
1 129264 30109
1 197983 113345
1 18660 129297
1 31480 110274
1 19005 64255
1 90530 83093
1 46560 158147
1 42488 125258
1 151726 109001
1 109431 106453
1 157534 46085
1 159226 193450
1 92315 77616
1 165810 43351
1 195359 58053
1 18345 184993
1 151376 132539
1 118520 97506
1 66715 76676
1 71174 109603
1 54799 16774
1 68867 137398
1 60220 197273
1 74596 37206
1 190668 188865
1 5536 83265
1 156449 79405
1 2412 19732
1 147505 103728
1 82419 73193
1 97950 79295
1 79704 47726
1 152410 150635
1 191664 24455
1 51769 93536
1 180858 41254
1 855 116573
1 68897 72168
1 54829 175349
1 49972 191410
1 69103 190791
1 159332 122252
1 41641 151418
1 62655 37885
1 100762 194876
1 82092 176489
1 8656 178748
1 42151 149864
1 4292 84836
1 175166 154535
1 66552 124188
1 48523 72387
1 59919 196604
1 48820 33059
1 37613 92049
1 33312 118422
1 114256 37202
1 169083 177070
1 34541 113188
1 106541 97437
1 167823 94284
1 145430 182606
1 169836 38131
1 65678 157829
1 11209 17824
1 104603 33338
1 135632 97201
1 137907 8306
1 51119 191515
1 36403 114336
1 182707 189155
1 134751 119611
1 76838 136284
1 104093 69344
1 179238 22050
1 87276 13098
1 87239 177047
1 105321 59088
1 182762 44126
1 178884 47167
1 180830 159189
1 152959 144312
1 43191 79767
1 149800 181932
1 71405 83697
1 161815 163222
